year,week,hometeam,awayteam,homescore,awayscore,pointdiff,hwhl,covered,homeline,awayline,predicttotal,actualtotal,home_totaldvoa,home_offensedvoa,home_offpassdvoa,home_offrushdvoa,home_defensedvoa,home_defpassdvoa,home_defrushdvoa,home_stdvoa,visit_totaldvoa,visit_offensedvoa,visit_offpassdvoa,visit_offrushdvoa,visit_defensedvoa,visit_defpassdvoa,visit_defrushdvoa,visit_stdvoa
2017,12,CIN,CLE,30,16,14,1,1,-8,8,38,46,0.199,0.347,0.387,0.443,0.256,0.313,0.203,0.108,-0.453,0.051,-0.07,0.156,0.39,0.501,0.27,-0.115
2017,12,OAK,DEN,21,14,7,1,1,-5,5,43,35,0.407,0.194,0.795,0.024,-0.207,-0.139,-0.368,0.006,-0.735,-0.608,-0.626,-0.471,0.13,0.576,-0.138,0.003
2017,12,PIT,GB,31,28,3,1,0,-13.5,13.5,41.5,59,0.07,0.113,0.256,-0.066,0.122,0.506,-0.224,0.08,0.24,0.236,0.641,-0.119,-0.009,0.097,-0.217,-0.005
2017,12,BAL,HOU,23,16,7,1,0,-7.5,7.5,38,39,0.471,-0.024,-0.25,0.211,-0.256,-0.285,-0.219,0.238,-0.119,-0.215,-0.125,-0.169,-0.034,-0.055,-0.012,0.062
2017,12,ARI,JAC,27,24,3,1,1,4,-4,38,51,0.447,-0.113,0.171,-0.329,-0.47,-0.492,-0.435,0.091,-0.295,-0.328,-0.34,-0.239,0.001,0.024,-0.029,0.034
2017,12,NE,MIA,35,17,18,1,1,-17,17,47.5,52,0.284,0.133,0.259,0.23,-0.231,-0.246,-0.205,-0.079,-0.426,-0.435,-0.479,-0.363,0.062,0.102,0.031,0.071
2017,12,DET,MIN,23,30,-7,0,0,-1,1,44.5,53,0.039,0.1,0.243,-0.267,0.16,0.529,-0.093,0.098,0.111,0.175,0.754,-0.151,-0.063,-0.075,-0.031,-0.127
2017,12,LARM,NO,26,20,6,1,1,-2.5,2.5,54,46,0.824,0.54,0.909,-0.077,-0.099,-0.114,-0.071,0.186,0.296,0.343,0.469,0.128,0.101,0.258,-0.176,0.054
2017,12,WAS,NYG,20,10,10,1,1,-7.5,7.5,44.5,30,0.241,-0.258,-0.092,-0.193,-0.414,-0.594,-0.155,0.085,-0.33,-0.453,-0.532,-0.34,-0.09,-0.097,-0.082,0.033
2017,12,DAL,SD,6,28,-22,0,0,-2.5,2.5,48,34,-0.397,-0.012,-0.151,0.174,0.464,1.096,-0.3,0.079,0.157,0.251,0.978,-0.453,-0.123,-0.226,0.008,-0.217
2017,12,SF,SEA,13,24,-11,0,0,7,-7,42,37,-0.349,-0.224,-0.159,-0.173,0.098,0.292,-0.124,-0.028,0.225,0.069,0.328,-0.14,-0.228,-0.204,-0.26,-0.071
2017,12,ATL,TB,34,20,14,1,1,-10,10,49,54,0.237,0.453,0.689,0.176,0.259,0.255,0.266,0.043,-0.278,0.245,0.286,0.249,0.485,0.743,0.19,-0.037
2017,12,IND,TEN,16,20,-4,0,1,4.5,-4.5,44,36,-0.074,-0.266,-0.296,-0.151,-0.107,-0.005,-0.197,0.085,-0.052,-0.063,-0.237,0.084,0.044,0.025,0.07,0.054
2018,12,SD,ARI,45,10,35,1,1,-11,11,44.5,55,0.79,0.589,0.755,0.418,-0.189,-0.151,-0.218,0.012,-0.934,-0.486,-0.584,-0.411,0.361,0.268,0.46,-0.087
2018,12,NO,ATL,31,17,14,1,1,-12.5,12.5,59,48,0.738,0.256,0.329,0.194,-0.496,-0.458,-0.601,-0.014,-0.508,-0.382,-0.35,-0.476,0.177,0.198,0.16,0.052
2018,12,DET,CHI,16,23,-7,0,0,4,-4,45,39,-0.103,-0.101,-0.228,0.244,-0.032,0.081,-0.351,-0.034,0.03,-0.175,-0.102,-0.286,-0.219,-0.4,0.056,-0.014
2018,12,CIN,CLE,20,35,-15,0,0,-3,3,47.5,55,-0.33,-0.017,0.231,0.147,0.344,1.29,-0.29,0.031,0.175,0.356,1.438,-0.355,0.122,0.129,0.107,-0.059
2018,12,MIN,GB,24,17,7,1,1,-4,4,48,41,0.035,0.116,0.538,-0.371,-0.017,0.034,-0.1,-0.098,-0.116,0.142,0.207,0.123,0.289,0.658,-0.19,0.032
2018,12,BUF,JAC,24,21,3,1,1,3.5,-3.5,38,45,0.194,0.297,0.676,0.13,0,-0.344,0.168,-0.102,-0.243,-0.039,-0.338,0.265,0.252,0.671,0.055,0.049
2018,12,IND,MIA,27,24,3,1,0,-10,10,51,51,-0.143,-0.02,0.142,-0.177,0.032,0.123,-0.076,-0.091,-0.037,-0.091,0.048,0.125,-0.027,0.081,-0.18,0.027
2018,12,NYJ,NE,13,27,-14,0,0,9.5,-9.5,46.5,40,-0.196,-0.066,0.002,0.034,0.24,0.516,0.068,0.11,0.256,0.351,0.853,0.132,0.124,0.112,0.154,0.028
2018,12,PHI,NYG,25,22,3,1,0,-4.5,4.5,46,47,-0.072,0.106,0.534,-0.127,0.121,0.105,0.152,-0.056,0.211,0.13,0.237,0.24,0.122,0.342,-0.067,0.204
2018,12,BAL,OAK,34,17,17,1,1,-11.5,11.5,42.5,51,0.315,-0.083,-0.504,0.32,-0.104,-0.202,0.059,0.294,-0.264,0.013,0.039,0.105,0.11,-0.266,0.317,-0.166
2018,12,DEN,PIT,24,17,7,1,1,3.5,-3.5,47.5,41,0.724,0.444,0.49,0.382,-0.168,-0.218,0.009,0.113,-0.432,0.014,0.032,0.085,0.315,0.414,0.177,-0.132
2018,12,CAR,SEA,27,30,-3,0,0,-3.5,3.5,47,57,0.022,0.109,0.17,0.051,0.082,0.671,-0.564,-0.006,0.068,0.169,0.871,-0.486,0.115,0.213,0.014,0.014
2018,12,TB,SF,27,9,18,1,1,-3.5,3.5,55,36,0.515,0.392,0.814,0.013,-0.037,-0.206,0.146,0.086,-0.718,-0.347,-0.422,-0.046,0.371,0.714,-0.03,-0.001
2018,12,HOU,TEN,34,17,17,1,1,-6,6,41,51,0.305,0.38,0.529,0.262,0.111,0.552,-0.37,0.036,-0.352,-0.032,0.394,-0.121,0.359,0.453,0.287,0.039
2018,12,DAL,WAS,31,23,8,1,0,-8,8,41,54,0.196,0.03,0.168,-0.046,-0.203,-0.333,0.044,-0.038,-0.346,-0.361,-0.535,0.209,0.144,0.278,0.012,0.158
2015,13,TB,ATL,23,19,4,1,1,-2.5,2.5,45.5,42,0.398,0.223,0.375,0.184,-0.127,-0.115,-0.153,0.048,-0.348,-0.156,-0.188,-0.092,0.162,0.215,0.124,-0.03
2015,13,MIA,BAL,15,13,2,1,0,-4.5,4.5,43.5,28,-0.204,-0.288,-0.328,-0.169,-0.147,-0.12,-0.188,-0.062,-0.132,-0.28,-0.287,-0.27,-0.186,-0.135,-0.223,-0.037
2015,13,NO,CAR,38,41,-3,0,1,6.5,-6.5,49.5,79,0.348,0.478,0.67,0.076,0.065,0.315,-0.207,-0.065,-0.248,-0.109,0,-0.155,0.114,0.193,-0.103,-0.024
2015,13,CLE,CIN,3,37,-34,0,0,10,-10,43.5,40,-0.614,-0.31,-0.239,-0.427,0.226,0.535,0.05,-0.078,0.437,0.141,0.62,0.037,-0.206,-0.107,-0.379,0.09
2015,13,WAS,DAL,16,19,-3,0,0,-4,4,42,35,-0.142,-0.151,0.209,-0.51,-0.096,0.316,-0.499,-0.087,0.154,-0.187,0.182,-0.47,-0.182,-0.1,-0.268,0.159
2015,13,SD,DEN,3,17,-14,0,0,4,-4,43,20,-0.525,-0.442,-0.487,-0.235,0.073,0.335,-0.096,-0.01,0.54,-0.083,0.179,-0.246,-0.662,-0.999,-0.234,-0.039
2015,13,DET,GB,23,27,-4,0,1,5,-5,47.5,50,0.174,-0.097,0.178,-0.219,-0.175,0.109,-0.566,0.096,-0.249,-0.234,0.011,-0.518,-0.047,0.013,-0.131,-0.061
2015,13,BUF,HOU,30,21,9,1,1,-3.5,3.5,41.5,51,0.186,0.5,1.169,0.154,0.373,0.534,0.103,0.059,0.222,0.392,0.637,-0.006,0.182,0.675,-0.087,0.012
2015,13,PIT,IND,45,10,35,1,1,-7,7,47.5,55,0.722,0.337,0.792,-0.207,-0.339,-0.275,-0.449,0.045,-0.819,-0.672,-0.599,-0.57,0.166,0.533,-0.332,0.02
2015,13,OAK,KC,20,34,-14,0,0,3,-3,44.5,54,-0.082,-0.084,0.009,-0.246,-0.097,-0.169,-0.024,-0.095,0.359,0.013,-0.031,0.268,-0.293,-0.294,-0.291,0.053
2015,13,NYG,NYJ,20,23,-3,0,0,1,-1,45,43,0.132,-0.028,0.258,-0.234,0.123,0.402,-0.404,0.284,-0.062,0.042,0.353,-0.434,-0.144,0.067,-0.454,-0.247
2015,13,NE,PHI,28,35,-7,0,0,-10,10,48.5,63,-0.285,0.104,0.161,-0.002,-0.071,0.238,-0.319,-0.459,0.33,-0.032,0.335,-0.179,-0.106,-0.162,0,0.256
2015,13,MIN,SEA,7,38,-31,0,0,1,-1,42,45,-0.694,-0.533,-0.538,-0.525,0.291,0.602,0.069,0.131,0.965,0.401,0.965,0.251,-0.711,-0.664,-0.802,-0.147
2015,13,CHI,SF,20,26,-6,0,0,-7,7,41.5,46,-0.127,-0.155,-0.558,0.13,0.068,-0.066,0.231,0.096,-0.218,-0.171,-0.381,0.146,-0.166,-0.464,0.017,-0.213
2015,13,JAC,TEN,19,13,6,1,1,-3,3,44.5,32,-0.036,0.314,0.45,0.025,0.33,0.517,0.172,-0.02,-0.323,0.164,0.272,0.13,0.451,0.603,0.131,-0.037
2016,13,OAK,BUF,38,24,14,1,1,-3.5,3.5,49.5,62,0.467,0.345,0.62,0.062,-0.02,-0.375,0.321,0.101,-0.267,-0.026,-0.517,0.6,0.218,0.379,0.049,-0.023
2016,13,SEA,CAR,40,7,33,1,1,-6.5,6.5,45,47,0.514,0.223,0.13,0.524,-0.205,-0.159,-0.26,0.086,-0.63,-0.331,-0.232,-0.351,0.294,0.137,0.499,-0.006
2016,13,MIN,DAL,15,17,-2,0,1,2.5,-2.5,44,32,0.067,-0.096,-0.077,0.246,-0.332,-0.494,-0.23,-0.169,-0.105,-0.126,-0.079,-0.082,0.089,0.02,0.28,0.109
2016,13,JAC,DEN,10,20,-10,0,0,4.5,-4.5,43,30,-0.092,-0.22,-0.201,-0.12,-0.149,-0.193,-0.11,-0.021,0.074,-0.228,-0.254,-0.141,-0.249,-0.496,0.03,0.053
2016,13,NO,DET,13,28,-15,0,0,-4,4,53.5,41,-0.432,-0.231,-0.281,0.064,0.225,0.366,-0.03,0.024,0.166,0.003,0.207,-0.179,-0.141,-0.184,-0.05,0.022
2016,13,GB,HOU,21,13,8,1,1,-6.5,6.5,45.5,34,0.247,0.236,0.606,-0.121,0.083,0.148,-0.005,0.094,-0.216,-0.086,-0.1,-0.067,0.046,0.2,-0.116,-0.083
2016,13,NYJ,IND,10,41,-31,0,0,2,-2,49,51,-1.059,-0.624,-0.668,-0.438,0.363,1.079,-0.325,-0.073,0.858,0.456,1.014,-0.022,-0.185,-0.119,-0.341,0.218
2016,13,ATL,KC,28,29,-1,0,0,-3.5,3.5,49,57,-0.237,0.179,0.318,0.15,0.465,0.647,0.248,0.048,0.355,0.39,0.682,0.123,-0.012,-0.089,0.072,-0.047
2016,13,NE,LARM,26,10,16,1,1,-13.5,13.5,45.5,36,0.631,0.199,0.17,0.24,-0.394,-0.536,-0.127,0.038,-0.709,-0.888,-1.172,-0.278,-0.045,-0.135,0.085,0.134
2016,13,BAL,MIA,38,6,32,1,1,-3.5,3.5,41.5,44,0.933,0.537,0.704,0.317,-0.319,-0.319,-0.32,0.076,-0.973,-0.299,-0.257,-0.065,0.606,0.606,0.604,-0.068
2016,13,PIT,NYG,24,14,10,1,1,-5.5,5.5,50,38,0.431,0.309,0.681,-0.051,-0.064,-0.152,0.216,0.059,0.013,-0.093,-0.144,0.215,-0.053,0.181,-0.345,0.053
2016,13,CIN,PHI,32,14,18,1,1,1,-1,42,46,0.365,0.313,1.267,-0.348,-0.091,-0.096,-0.078,-0.039,-0.375,-0.279,-0.235,0,0.11,0.709,-0.418,0.013
2016,13,CHI,SF,26,6,20,1,1,-2.5,2.5,42.5,32,0.456,0.129,0.85,-0.117,-0.439,-1.024,-0.094,-0.112,-0.768,-0.614,-1.341,-0.143,0.322,0.951,0.032,0.168
2016,13,SD,TB,21,28,-7,0,0,-3.5,3.5,46.5,49,0.014,0.141,0.189,0.177,0.084,0.203,-0.036,-0.043,-0.006,0.106,0.466,-0.17,0.104,-0.084,0.253,-0.008
2016,13,ARI,WAS,31,23,8,1,1,-2.5,2.5,49.5,54,0.122,-0.003,0.219,-0.317,-0.224,-0.323,-0.025,-0.099,-0.172,-0.085,0.02,0.185,0.125,0.382,-0.317,0.038
2017,13,NO,CAR,31,21,10,1,1,-4,4,48,52,0.094,0.211,0.137,0.313,0.047,0.054,0.04,-0.069,0.053,0.105,0.129,0.077,-0.074,-0.129,-0.001,-0.126
2017,13,SD,CLE,19,10,9,1,0,-13,13,42.5,29,-0.015,0.137,0.288,-0.115,0.113,0.361,-0.225,-0.039,0.107,0.101,0.287,-0.149,0.008,0.126,-0.194,0.015
2017,13,MIA,DEN,35,9,26,1,1,1,-1,38,44,0.58,-0.014,-0.087,0.063,-0.352,-0.549,-0.007,0.242,-1.236,-0.943,-1.333,-0.156,0.047,-0.027,0.127,-0.246
2017,13,BAL,DET,44,20,24,1,1,-3,3,40,64,0.656,0.446,0.643,0.205,-0.098,-0.084,-0.116,0.113,-0.392,0.044,0.197,-0.174,0.364,0.574,0.095,-0.071
2017,13,TEN,HOU,24,13,11,1,1,-7.5,7.5,42,37,0.173,0.288,0.205,0.46,0.081,0.315,-0.412,-0.034,-0.555,-0.077,0.231,-0.407,0.297,0.33,0.268,-0.181
2017,13,JAC,IND,30,10,20,1,1,-8.5,8.5,40.5,40,0.307,0.209,0.583,0.007,-0.078,-0.152,0.009,0.019,-0.213,0.052,0.066,0.037,0.293,0.673,-0.163,0.028
2017,13,NYJ,KC,38,31,7,1,1,4,-4,43.5,69,-0.432,0.111,0.723,-0.231,0.589,0.671,0.34,0.046,0.529,0.76,0.882,0.632,0.266,0.756,-0.093,0.035
2017,13,ARI,LARM,16,32,-16,0,0,6.5,-6.5,45.5,48,-0.056,-0.061,-0.146,0.124,-0.201,-0.179,-0.231,-0.196,0.112,-0.037,0.089,0.028,0.007,-0.228,0.279,0.156
2017,13,ATL,MIN,9,14,-5,0,0,-3,3,47,23,0.07,0.18,0.331,0.087,0.079,0.334,-0.151,-0.031,0.246,0.203,0.559,-0.129,-0.014,-0.023,-0.004,0.03
2017,13,BUF,NE,3,23,-20,0,0,7.5,-7.5,49.5,26,-0.37,-0.338,-1.077,0.514,0.058,0.076,0.043,0.026,0.449,0.223,0.586,0.192,-0.145,-0.71,0.529,0.082
2017,13,OAK,NYG,24,17,7,1,0,-7.5,7.5,40.5,41,0.079,0.143,0.392,0.018,-0.049,-0.005,-0.105,-0.113,-0.32,-0.231,-0.246,-0.137,0.174,0.315,0.024,0.084
2017,13,SEA,PHI,24,10,14,1,1,3.5,-3.5,48,34,0.323,0.312,0.668,-0.073,0.007,0.137,-0.172,0.018,0.109,0.131,0.388,-0.196,0.102,0.3,-0.176,0.08
2017,13,CIN,PIT,20,23,-3,0,1,6,-6,43.5,43,0.493,0.501,0.615,0.418,0.061,0.148,-0.084,0.052,-0.165,0.182,0.455,-0.072,0.408,0.396,0.426,0.061
2017,13,CHI,SF,14,15,-1,0,0,-4,4,39.5,29,-0.232,-0.365,-0.387,-0.342,0.058,0.273,-0.148,0.19,-0.008,-0.019,0.249,-0.104,-0.14,0.094,-0.366,-0.129
2017,13,GB,TB,26,20,6,1,1,1.5,-1.5,44,46,0.09,0.068,-0.628,0.613,0.061,0.007,0.116,0.082,-0.279,-0.122,-0.151,-0.038,0.08,-0.325,0.402,-0.077
2017,13,DAL,WAS,38,14,24,1,1,-1.5,1.5,44.5,52,0.684,0.084,0.324,0.061,-0.313,-0.349,-0.242,0.287,-0.76,-0.452,-0.374,-0.446,0.021,0.108,-0.024,-0.287
2018,13,GB,ARI,17,20,-3,0,0,-14,14,46,37,-0.252,0.107,0.281,-0.114,0.358,0.332,0.381,-0.001,-0.013,-0.153,-0.271,0.254,-0.066,0.032,-0.258,0.074
2018,13,ATL,BAL,16,26,-10,0,0,1.5,-1.5,49,42,-0.028,-0.21,-0.211,-0.207,-0.112,0.034,-0.201,0.07,0.301,-0.19,-0.028,-0.241,-0.447,-0.553,-0.267,0.044
2018,13,MIA,BUF,21,17,4,1,0,-6,6,40.5,38,0.019,0.078,0.733,-0.529,0.132,0.31,-0.035,0.073,-0.172,-0.165,-0.084,-0.106,-0.073,0.361,-0.603,-0.08
2018,13,TB,CAR,24,17,7,1,1,4,-4,56,41,0.295,0.17,0.585,-0.331,-0.102,-0.319,0.441,0.023,-0.385,-0.228,-0.528,0.592,0.121,0.414,-0.247,-0.036
2018,13,NYG,CHI,30,27,3,1,1,4,-4,44.5,57,0.677,0.161,0.325,-0.055,-0.277,-0.326,-0.21,0.239,-0.329,-0.539,-0.558,-0.384,-0.217,-0.127,-0.339,-0.007
2018,13,HOU,CLE,29,13,16,1,1,-6.5,6.5,48,42,-0.189,0.026,0.185,-0.045,0.326,0.381,0.129,0.111,0.115,0.134,0.075,0.359,-0.002,-0.086,0.063,-0.021
2018,13,CIN,DEN,10,24,-14,0,0,3.5,-3.5,42.5,34,-0.436,-0.229,-0.12,-0.148,0.194,0.313,0.116,-0.013,0.445,0.137,0.171,0.208,-0.256,-0.3,-0.189,0.052
2018,13,JAC,IND,6,0,6,1,1,3.5,-3.5,48,6,0.21,-0.375,-0.148,-0.512,-0.516,-0.411,-0.851,0.068,-0.112,-0.323,-0.159,-0.832,-0.227,0.121,-0.549,-0.016
2018,13,OAK,KC,33,40,-7,0,1,15,-15,56,73,0.116,0.227,0.63,-0.198,0.163,0.225,0.085,0.053,0.137,0.414,0.59,0.288,0.241,0.476,-0.015,-0.035
2018,13,DET,LARM,16,30,-14,0,0,9.5,-9.5,54.5,46,-0.046,-0.194,0.015,-0.383,-0.123,-0.238,0,0.025,0.142,-0.024,-0.243,0.284,-0.097,0.025,-0.234,0.069
2018,13,NE,MIN,24,10,14,1,1,-5.5,5.5,48,34,0.626,0.41,0.856,0.194,-0.234,-0.396,0.244,-0.018,-0.327,-0.131,-0.246,0.195,0.153,0.344,0.006,-0.042
2018,13,DAL,NO,13,10,3,1,1,7.5,-7.5,53,23,0.724,-0.066,-0.141,0.024,-0.728,-1.067,-0.308,0.062,-0.401,-0.51,-0.812,-0.12,-0.139,-0.096,-0.19,-0.03
2018,13,TEN,NYJ,26,22,4,1,0,-9,9,40.5,48,-0.037,-0.019,0.006,0.048,-0.121,-0.18,-0.067,-0.139,-0.16,-0.25,-0.349,-0.162,0.037,0.039,0.034,0.127
2018,13,PIT,SD,30,33,-3,0,0,-3.5,3.5,52.5,63,0.111,0.294,0.358,0.161,0.056,0.362,-0.393,-0.127,0.419,0.383,0.752,-0.136,0.082,0.1,0.043,0.118
2018,13,SEA,SF,43,16,27,1,1,-10,10,46,59,0.479,0.438,0.805,0.278,0.086,0.375,-0.442,0.127,-0.686,-0.322,0.073,-0.618,0.311,0.649,0.065,-0.053
2018,13,PHI,WAS,28,13,15,1,1,-7,7,44,41,0.476,0.011,0.388,-0.26,-0.358,-0.336,-0.387,0.107,-0.762,-0.79,-0.685,-0.366,0.076,0.215,-0.094,0.103
2015,14,CAR,ATL,38,0,38,1,1,-7.5,7.5,47,38,1.038,0.43,0.94,0.044,-0.594,-0.68,-0.38,0.014,-0.71,-0.455,-0.43,-0.437,0.278,0.695,-0.049,0.023
2015,14,PHI,BUF,23,20,3,1,1,-2,2,46.5,43,0.025,-0.056,0.002,-0.115,0.023,0.095,-0.06,0.104,-0.014,-0.029,0.212,0.063,0.025,0.111,-0.065,0.04
2015,14,GB,DAL,28,7,21,1,1,-7.5,7.5,43,35,0.371,0.181,0.311,0.135,-0.167,-0.525,0.303,0.023,-0.42,-0.254,-0.653,0.428,0.186,0.186,0.187,0.02
2015,14,JAC,IND,51,16,35,1,1,1,-1,45,67,0.519,0.158,0.216,0.241,-0.137,-0.273,0.071,0.225,-0.89,-0.493,-0.647,-0.161,0.242,0.269,0.214,-0.155
2015,14,BAL,JAC,20,22,-2,0,0,-6.5,6.5,48,42,-0.365,-0.212,0.137,-0.944,0.25,0.944,-0.34,0.097,0.519,0.158,0.216,0.241,-0.137,-0.273,0.071,0.225
2015,14,ARI,MIN,23,20,3,1,0,-7.5,7.5,45,43,-0.031,0.146,0.465,-0.233,0.148,0.546,-0.381,-0.029,0.401,0.302,0.655,-0.191,-0.022,0.176,-0.249,0.077
2015,14,HOU,NE,6,27,-21,0,0,3.5,-3.5,45,33,-0.58,-0.566,-0.734,-0.302,0.017,0.024,0.008,0.003,0.8,0.24,0.446,0.052,-0.503,-0.693,-0.287,0.057
2015,14,TB,NO,17,24,-7,0,0,-3.5,3.5,51,41,-0.061,-0.011,-0.187,0.258,0.019,0.232,-0.205,-0.032,-0.02,0.115,0.484,-0.065,0.117,0.079,0.177,-0.018
2015,14,MIA,NYG,24,31,-7,0,0,-2,2,46.5,55,-0.431,-0.042,-0.218,0.472,0.455,1.192,-0.238,0.066,0.214,0.408,1.291,-0.356,0.119,-0.012,0.345,-0.075
2015,14,DEN,OAK,12,15,-3,0,0,-7.5,7.5,43.5,27,-0.036,-0.382,-0.253,-0.659,-0.486,-0.416,-0.596,-0.14,-0.075,-0.401,0.056,-0.528,-0.303,-0.153,-0.636,0.023
2015,14,CIN,PIT,20,33,-13,0,0,-3,3,47.5,53,0.115,0.019,0.014,0.029,-0.068,-0.02,-0.136,0.028,0.614,0.172,0.27,0.042,-0.285,-0.347,-0.148,0.157
2015,14,KC,SD,10,3,7,1,0,-10.5,10.5,46.5,13,0.291,-0.004,0.125,0.043,-0.34,-0.323,-0.372,-0.044,-0.342,-0.227,0.007,-0.383,0.096,0.131,0.065,-0.019
2015,14,BAL,SEA,6,35,-29,0,0,10.5,-10.5,43,41,-0.365,-0.212,0.137,-0.944,0.25,0.944,-0.34,0.097,0.523,0.389,1.221,-0.211,-0.162,0.073,-0.877,-0.029
2015,14,CLE,SF,24,10,14,1,1,-1.5,1.5,40.5,34,-0.003,-0.018,-0.016,0.158,-0.141,-0.164,-0.099,-0.125,-0.523,-0.392,-0.518,-0.181,0.248,0.362,0.154,0.117
2015,14,NYJ,TEN,30,8,22,1,1,-7.5,7.5,43.5,38,0.547,0.314,0.567,0.097,-0.15,0.07,-0.792,0.082,-0.609,-0.306,-0.129,-0.674,0.263,0.406,0.134,-0.04
2015,14,CHI,WAS,21,24,-3,0,0,-3.5,3.5,43.5,45,0.123,0.298,0.583,0.179,0.187,0.216,0.163,0.012,-0.189,0.05,0.334,0.002,0.254,0.391,0.079,0.014
2016,14,MIA,ARI,26,23,3,1,1,-2.5,2.5,43.5,49,0.214,-0.147,0.687,-0.562,-0.332,-0.556,-0.062,0.029,-0.354,-0.4,-0.698,0.021,-0.165,0.386,-0.561,-0.119
2016,14,LARM,ATL,14,42,-28,0,0,4.5,-4.5,46,56,-0.244,-0.55,-0.836,-0.095,-0.202,-0.001,-0.462,0.104,0.194,0.146,0.531,-0.339,-0.026,-0.151,0.151,0.022
2016,14,NE,BAL,30,23,7,1,0,-7.5,7.5,44.5,53,0.268,0.328,0.471,0.151,0.024,0.117,-0.269,-0.036,0.037,-0.131,0.039,-0.137,-0.015,0.021,-0.061,0.153
2016,14,DET,CHI,20,17,3,1,0,-7.5,7.5,43.5,37,-0.251,-0.145,-0.211,-0.05,0.159,0.358,-0.102,0.053,-0.069,-0.162,-0.032,-0.085,-0.069,-0.22,0.139,0.023
2016,14,CLE,CIN,10,23,-13,0,0,4,-4,43,33,-0.268,-0.115,-0.426,0.331,0.11,-0.075,0.253,-0.044,0.208,0.088,-0.159,0.275,-0.058,-0.315,0.247,0.062
2016,14,NYG,DAL,10,7,3,1,1,3,-3,47.5,17,0.29,-0.521,-0.529,-0.459,-0.703,-1.032,-0.238,0.108,0.153,-0.243,-0.572,0.208,-0.439,-0.458,-0.423,-0.043
2016,14,TEN,DEN,13,10,3,1,1,-1.5,1.5,43.5,23,0.151,0.089,-0.044,0.163,0.014,0.194,-0.884,0.076,0.094,-0.144,0.055,-0.951,-0.198,-0.686,0.085,0.04
2016,14,IND,HOU,17,22,-5,0,0,-6,6,47,39,-0.086,-0.037,-0.05,0.127,-0.063,-0.235,0.138,-0.112,-0.064,-0.307,-0.524,-0.06,-0.176,-0.257,0.053,0.067
2016,14,JAC,MIN,16,25,-9,0,0,3,-3,40,41,-0.06,0.091,0.494,-0.122,0.047,0.425,-0.328,-0.105,-0.029,0.011,0.621,-0.445,0.133,0.278,-0.1,0.093
2016,14,TB,NO,16,11,5,1,1,-2.5,2.5,51,27,0.358,-0.143,0.142,-0.245,-0.502,-0.538,-0.416,-0.001,-0.25,-0.333,-0.152,-0.351,-0.009,0.124,-0.113,0.075
2016,14,SF,NYJ,17,23,-6,0,0,-1,1,44.5,40,0.112,0.256,-0.366,0.862,0.033,-0.05,0.098,-0.111,-0.5,-0.293,-0.537,0.051,0.247,0.013,0.449,0.041
2016,14,KC,OAK,21,13,8,1,1,-3,3,46.5,34,0.316,-0.172,0.035,-0.198,-0.282,-0.581,0.102,0.206,-0.281,-0.159,-0.279,0.172,-0.136,-0.011,-0.243,-0.258
2016,14,BUF,PIT,20,27,-7,0,0,2,-2,47.5,47,0.099,0.126,0.31,-0.043,-0.075,-0.663,0.392,-0.102,0.083,-0.104,-0.663,0.432,-0.089,0.146,-0.42,0.099
2016,14,CAR,SD,28,16,12,1,1,-1,1,49,44,0.203,-0.291,-0.224,-0.192,-0.338,-0.505,-0.079,0.157,-0.224,-0.335,-0.405,-0.062,-0.198,-0.179,-0.211,-0.087
2016,14,GB,SEA,38,10,28,1,1,2.5,-2.5,46.5,48,0.864,0.422,0.815,0.094,-0.47,-0.715,-0.085,-0.027,-0.765,-0.722,-1.088,-0.111,0.082,0.462,-0.244,0.039
2016,14,PHI,WAS,22,27,-5,0,0,1,-1,46.5,49,-0.385,-0.217,-0.062,-0.294,0.121,0.104,0.138,-0.047,0.486,0.442,0.644,0.344,-0.056,0.089,-0.301,-0.012
2017,14,PIT,BAL,39,38,1,1,0,-6,6,43.5,77,0.171,0.508,0.601,0.333,0.39,0.328,0.471,0.053,0.521,0.503,0.388,0.65,0.144,0.129,0.196,0.162
2017,14,CIN,CHI,7,33,-26,0,0,-6,6,37,40,-0.834,-0.409,-0.531,0.055,0.499,0.71,0.338,0.074,0.603,0.442,0.639,0.376,-0.17,-0.275,0.095,-0.009
2017,14,NYG,DAL,10,30,-20,0,0,6,-6,41,40,-0.479,-0.089,0.055,-0.226,0.325,0.696,-0.054,-0.065,0.421,0.447,0.765,0.138,-0.02,0.066,-0.146,-0.047
2017,14,TB,DET,21,24,-3,0,0,2,-2,43,45,-0.038,0.08,0.174,0.032,0.141,0.279,-0.113,0.022,0.086,0.13,0.356,-0.173,0.015,-0.034,0.078,-0.03
2017,14,CLE,GB,21,27,-6,0,0,4,-4,41,48,-0.117,0.068,0.091,0.114,0.091,0.367,-0.328,-0.094,0.082,0.074,0.205,-0.052,0.166,0.404,-0.075,0.173
2017,14,BUF,IND,13,7,6,1,1,-3.5,3.5,39.5,20,-0.174,-0.33,-0.506,-0.237,-0.169,-0.137,-0.185,-0.014,-0.272,-0.262,-0.209,-0.288,-0.128,-0.039,-0.151,-0.138
2017,14,CAR,MIN,31,24,7,1,1,2,-2,42,55,0.574,0.252,0.028,0.453,-0.323,-0.445,-0.06,-0.001,-0.088,-0.019,-0.073,0.094,0.034,-0.232,0.196,-0.035
